Date,Open,High,Low,Close,Adj Close,Volume
2019-07-18,51.000000,51.470001,50.924999,51.415001,50.468563,74162400
2019-07-19,51.447498,51.625000,50.590000,50.647499,49.715195,83717200
2019-07-22,50.912498,51.807499,50.902500,51.805000,50.851383,89111600
2019-07-23,52.115002,52.227501,51.822498,52.209999,51.248924,73420800
2019-07-24,51.917500,52.287498,51.792500,52.167500,51.207211,59966400
2019-07-25,52.222500,52.310001,51.682499,51.755001,50.802307,55638400
2019-07-26,51.869999,52.432499,51.785000,51.935001,50.978992,70475600
2019-07-29,52.115002,52.660000,52.110001,52.419998,51.455059,86693600
2019-07-30,52.189999,52.540001,51.827499,52.195000,51.234207,135742800
2019-07-31,54.105000,55.342499,52.825001,53.259998,52.279598,277125600
2019-08-01,53.474998,54.507500,51.685001,52.107498,51.148312,216071600
2019-08-02,51.382500,51.607498,50.407501,51.005001,50.066113,163448400
2019-08-05,49.497501,49.662498,48.145000,48.334999,47.445263,209572000
2019-08-06,49.077499,49.517502,48.509998,49.250000,48.343418,143299200
2019-08-07,48.852501,49.889999,48.455002,49.759998,48.844028,133457600
2019-08-08,50.049999,50.882500,49.847500,50.857498,49.921326,108038000
2019-08-09,50.325001,50.689999,49.822498,50.247501,49.509953,98478800
2019-08-12,49.904999,50.512501,49.787498,50.119999,49.384327,89927600
2019-08-13,50.255001,53.035000,50.119999,52.242500,51.475670,188874000
2019-08-14,50.790001,51.610001,50.647499,50.687500,49.943493,146189600
2019-08-15,50.865002,51.285000,49.917500,50.435001,49.694702,108909600
2019-08-16,51.070000,51.790001,50.959999,51.625000,50.867237,110481600
2019-08-19,52.654999,53.182499,52.507500,52.587502,51.815609,97654400
2019-08-20,52.720001,53.337502,52.580002,52.590000,51.818073,107537200
2019-08-21,53.247501,53.412498,52.900002,53.160000,52.379707,86141600
2019-08-22,53.297501,53.610001,52.687500,53.115002,52.335365,89014800
2019-08-23,52.357498,53.012501,50.250000,50.660000,49.916401,187272000
2019-08-26,51.465000,51.797501,51.264999,51.622501,50.864773,104174400
2019-08-27,51.965000,52.137501,50.882500,51.040001,50.290817,103493200
2019-08-28,51.025002,51.430000,50.830002,51.382500,50.628296,63755200
2019-08-29,52.125000,52.330002,51.665001,52.252499,51.485523,83962000
2019-08-30,52.540001,52.612499,51.799999,52.185001,51.419014,84573600
2019-09-03,51.607498,51.744999,51.055000,51.424999,50.670170,80092000
2019-09-04,52.097500,52.369999,51.830002,52.297501,51.529869,76752400
2019-09-05,53.000000,53.492500,52.877499,53.320000,52.537354,95654800
2019-09-06,53.512501,53.605000,53.127499,53.314999,52.532429,77449200
2019-09-09,53.709999,54.110001,52.767502,53.542500,52.756588,109237600
2019-09-10,53.465000,54.195000,52.927502,54.174999,53.379799,127111600
2019-09-11,54.517502,55.927502,54.432499,55.897499,55.077019,177158400
2019-09-12,56.200001,56.605000,55.715000,55.772499,54.953850,128906800
2019-09-13,55.000000,55.197498,54.255001,54.687500,53.884773,159053200
2019-09-16,54.432499,55.032501,54.389999,54.974998,54.168064,84632400
2019-09-17,54.990002,55.205002,54.779999,55.174999,54.365128,73274800
2019-09-18,55.264999,55.712502,54.860001,55.692501,54.875023,101360000
2019-09-19,55.502499,55.939999,55.092499,55.240002,54.429173,88242400
2019-09-20,55.345001,55.639999,54.367500,54.432499,53.633526,221652400
2019-09-23,54.737499,54.959999,54.412498,54.680000,53.877392,76662000
2019-09-24,55.257500,55.622501,54.297501,54.419998,53.621204,124763200
2019-09-25,54.637501,55.375000,54.285000,55.257500,54.446419,87613600
2019-09-26,55.000000,55.235001,54.707500,54.972500,54.165604,75334000
2019-09-27,55.134998,55.240002,54.320000,54.705002,53.902031,101408000
2019-09-30,55.224998,56.145000,55.197498,55.992500,55.170628,103909600
2019-10-01,56.267502,57.055000,56.049999,56.147499,55.323353,139223200
2019-10-02,55.764999,55.895000,54.482498,54.740002,53.936512,138449200
2019-10-03,54.607498,55.240002,53.782501,55.205002,54.394684,114426000
2019-10-04,56.410000,56.872501,55.972500,56.752499,55.919472,138478800
2019-10-07,56.567501,57.482498,56.459999,56.764999,55.931789,122306000
2019-10-08,56.455002,57.014999,56.082500,56.099998,55.276550,111820000
2019-10-09,56.757500,56.947498,56.410000,56.757500,55.924393,74770400
2019-10-10,56.982498,57.610001,56.825001,57.522499,56.678173,113013600
2019-10-11,58.237499,59.410000,58.077499,59.052502,58.185715,166795600
2019-10-14,58.724998,59.532501,58.667500,58.967499,58.101952,96427600
2019-10-15,59.097500,59.412498,58.720001,58.830002,57.966480,87360000
2019-10-16,58.342499,58.810001,58.299999,58.592499,57.732464,73903200
2019-10-17,58.772499,59.037498,58.380001,58.820000,57.956623,67585200
2019-10-18,58.647499,59.395000,58.572498,59.102501,58.234982,97433600
2019-10-21,59.380001,60.247501,59.330002,60.127499,59.244934,87247200
2019-10-22,60.290001,60.549999,59.904999,59.990002,59.109451,82293600
2019-10-23,60.525002,60.810001,60.305000,60.794998,59.902634,75828800
2019-10-24,61.127499,61.200001,60.452499,60.895000,60.001167,69275200
2019-10-25,60.790001,61.682499,60.720001,61.645000,60.740158,73477200
2019-10-28,61.855000,62.312500,61.680000,62.262501,61.348595,96572800
2019-10-29,62.242500,62.437500,60.642502,60.822498,59.929733,142839600
2019-10-30,61.189999,61.325001,60.302502,60.814999,59.922340,124522000
2019-10-31,61.810001,62.292500,59.314999,62.189999,61.277161,139162000
2019-11-01,62.384998,63.982498,62.290001,63.955002,63.016258,151125200
2019-11-04,64.332497,64.462502,63.845001,64.375000,63.430088,103272000
2019-11-05,64.262497,64.547501,64.080002,64.282501,63.338947,79897600
2019-11-06,64.192497,64.372498,63.842499,64.309998,63.366043,75864400
2019-11-07,64.684998,65.087502,64.527496,64.857498,64.097366,94940400
2019-11-08,64.672501,65.110001,64.212502,65.035004,64.272789,69986400
2019-11-11,64.574997,65.617500,64.570000,65.550003,64.781754,81821200
2019-11-12,65.387497,65.697502,65.230003,65.489998,64.722443,87388800
2019-11-13,65.282501,66.195000,65.267502,66.117500,65.342598,102734400
2019-11-14,65.937500,66.220001,65.525002,65.660004,64.890472,89182800
2019-11-15,65.919998,66.445000,65.752502,66.440002,65.661324,100206400
2019-11-18,66.449997,66.857498,66.057503,66.775002,65.992393,86703200
2019-11-19,66.974998,67.000000,66.347504,66.572502,65.792267,76167200
2019-11-20,66.385002,66.519997,65.099998,65.797501,65.026344,106234400
2019-11-21,65.922501,66.002502,65.294998,65.502502,64.734818,121395200
2019-11-22,65.647499,65.794998,65.209999,65.445000,64.677971,65325200
2019-11-25,65.677498,66.610001,65.629997,66.592499,65.812027,84020400
2019-11-26,66.735001,66.790001,65.625000,66.072502,65.298134,105207600
2019-11-27,66.394997,66.995003,66.327499,66.959999,66.175232,65235600
2019-11-29,66.650002,67.000000,66.474998,66.812500,66.029449,46617600
2019-12-02,66.817497,67.062500,65.862503,66.040001,65.266006,94487200
2019-12-03,64.577499,64.882500,64.072502,64.862503,64.102310,114430400
2019-12-04,65.267502,65.827499,65.169998,65.434998,64.668098,67181600
2019-12-05,65.947502,66.472504,65.682503,66.394997,65.616837,74424400
2019-12-06,66.870003,67.750000,66.824997,67.677498,66.884315,106075600
2019-12-09,67.500000,67.699997,66.227501,66.730003,65.947929,128042400
2019-12-10,67.150002,67.517502,66.464996,67.120003,66.333351,90420400
2019-12-11,67.202499,67.775002,67.125000,67.692497,66.899139,78756800
2019-12-12,66.945000,68.139999,66.830002,67.864998,67.069626,137310400
2019-12-13,67.864998,68.824997,67.732498,68.787498,67.981300,133587600
2019-12-16,69.250000,70.197502,69.245003,69.964996,69.144997,128186000
2019-12-17,69.892502,70.442497,69.699997,70.102501,69.280899,114158400
2019-12-18,69.949997,70.474998,69.779999,69.934998,69.115349,116028400
2019-12-19,69.875000,70.294998,69.737503,70.004997,69.184532,98369200
2019-12-20,70.557503,70.662498,69.639999,69.860001,69.041237,275978000
2019-12-23,70.132500,71.062500,70.092499,71.000000,70.167885,98572000
2019-12-24,71.172501,71.222504,70.730003,71.067497,70.234581,48478800
2019-12-26,71.205002,72.495003,71.175003,72.477501,71.628067,93121200
2019-12-27,72.779999,73.492500,72.029999,72.449997,71.600876,146266000
2019-12-30,72.364998,73.172501,71.305000,72.879997,72.025833,144114400
2019-12-31,72.482498,73.419998,72.379997,73.412498,72.552094,100805600
2020-01-02,74.059998,75.150002,73.797501,75.087502,74.207466,135480400
2020-01-03,74.287498,75.144997,74.125000,74.357498,73.486023,146322800
2020-01-06,73.447502,74.989998,73.187500,74.949997,74.071579,118387200
2020-01-07,74.959999,75.224998,74.370003,74.597504,73.723213,108872000
2020-01-08,74.290001,76.110001,74.290001,75.797501,74.909149,132079200
2020-01-09,76.809998,77.607498,76.550003,77.407501,76.500275,170108400
2020-01-10,77.650002,78.167503,77.062500,77.582497,76.673225,140644800
2020-01-13,77.910004,79.267502,77.787498,79.239998,78.311295,121532000
2020-01-14,79.175003,79.392502,78.042503,78.169998,77.253838,161954400
2020-01-15,77.962502,78.875000,77.387497,77.834999,76.922775,121923600
2020-01-16,78.397499,78.925003,78.022499,78.809998,77.886337,108829200
2020-01-17,79.067497,79.684998,78.750000,79.682503,78.748619,137816400
2020-01-21,79.297501,79.754997,79.000000,79.142502,78.214951,110843200
2020-01-22,79.644997,79.997498,79.327499,79.425003,78.494141,101832400
2020-01-23,79.480003,79.889999,78.912498,79.807503,78.872154,104472000
2020-01-24,80.062500,80.832497,79.379997,79.577499,78.644852,146537600
2020-01-27,77.514999,77.942497,76.220001,77.237503,76.332275,161940000
2020-01-28,78.150002,79.599998,78.047501,79.422501,78.491669,162234000
2020-01-29,81.112503,81.962502,80.345001,81.084999,80.134674,216229200
2020-01-30,80.135002,81.022499,79.687500,80.967499,80.018555,126743200
2020-01-31,80.232498,80.669998,77.072502,77.377502,76.470634,199588400
2020-02-03,76.074997,78.372498,75.555000,77.165001,76.260628,173788400
2020-02-04,78.827499,79.910004,78.407501,79.712502,78.778267,136616400
2020-02-05,80.879997,81.190002,79.737503,80.362503,79.420647,118826800
2020-02-06,80.642502,81.305000,80.065002,81.302498,80.349632,105425600
2020-02-07,80.592499,80.849998,79.500000,80.007500,79.257469,117684000
2020-02-10,78.544998,80.387497,78.462502,80.387497,79.633904,109348800
2020-02-11,80.900002,80.974998,79.677498,79.902496,79.153442,94323200
2020-02-12,80.367500,81.805000,80.367500,81.800003,81.033165,113730400
2020-02-13,81.047501,81.555000,80.837502,81.217499,80.456116,94747600
2020-02-14,81.184998,81.495003,80.712502,81.237503,80.475937,80113600
2020-02-18,78.839996,79.937500,78.652496,79.750000,79.002380,152531200
2020-02-19,80.000000,81.142502,80.000000,80.904999,80.146545,93984000
2020-02-20,80.657501,81.162498,79.552498,80.074997,79.324333,100566000
2020-02-21,79.654999,80.112503,77.625000,78.262497,77.528809,129554000
2020-02-24,74.315002,76.044998,72.307503,74.544998,73.846161,222195200
2020-02-25,75.237503,75.632500,71.532501,72.019997,71.344841,230673600
2020-02-26,71.632500,74.470001,71.625000,73.162498,72.476631,198054800
2020-02-27,70.275002,71.500000,68.239998,68.379997,67.738968,320605600
2020-02-28,64.315002,69.602501,64.092499,68.339996,67.699341,426510000
2020-03-02,70.570000,75.360001,69.430000,74.702499,74.002197,341397200
2020-03-03,75.917503,76.000000,71.449997,72.330002,71.651932,319475600
2020-03-04,74.110001,75.849998,73.282501,75.684998,74.975479,219178400
2020-03-05,73.879997,74.887497,72.852501,73.230003,72.543495,187572800
2020-03-06,70.500000,72.705002,70.307503,72.257500,71.580124,226176800
2020-03-09,65.937500,69.522499,65.750000,66.542503,65.918694,286744800
2020-03-10,69.285004,71.610001,67.342499,71.334999,70.666267,285290000
2020-03-11,69.347504,70.305000,67.964996,68.857498,68.211990,255598800
2020-03-12,63.985001,67.500000,62.000000,62.057499,61.475739,418474000
2020-03-13,66.222504,69.980003,63.237499,69.492500,68.841034,370732000
2020-03-16,60.487499,64.769997,60.000000,60.552502,59.984844,322423600
2020-03-17,61.877499,64.402496,59.599998,63.215000,62.622387,324056000
2020-03-18,59.942501,62.500000,59.279999,61.667500,61.089394,300233600
2020-03-19,61.847500,63.209999,60.652500,61.195000,60.621319,271857200
2020-03-20,61.794998,62.957500,57.000000,57.310001,56.772747,401693200
2020-03-23,57.020000,57.125000,53.152500,56.092499,55.566658,336752800
2020-03-24,59.090000,61.922501,58.575001,61.720001,61.141407,287531200
2020-03-25,62.687500,64.562500,61.075001,61.380001,60.804588,303602000
2020-03-26,61.630001,64.669998,61.590000,64.610001,64.004311,252087200
2020-03-27,63.187500,63.967499,61.762501,61.935001,61.354385,204216800
2020-03-30,62.685001,63.880001,62.349998,63.702499,63.105312,167976400
2020-03-31,63.900002,65.622498,63.000000,63.572498,62.976532,197002000
2020-04-01,61.625000,62.180000,59.782501,60.227501,59.662895,176218400
2020-04-02,60.084999,61.287498,59.224998,61.232498,60.658470,165934000
2020-04-03,60.700001,61.424999,59.742500,60.352501,59.786724,129880000
2020-04-06,62.724998,65.777496,62.345001,65.617500,65.002357,201820400
2020-04-07,67.699997,67.925003,64.750000,64.857498,64.249489,202887200
2020-04-08,65.684998,66.842499,65.307503,66.517502,65.893929,168895200
2020-04-09,67.175003,67.517502,66.175003,66.997498,66.369415,161834800
2020-04-13,67.077499,68.425003,66.457497,68.312500,67.672096,131022800
2020-04-14,70.000000,72.062500,69.512497,71.762497,71.089745,194994800
2020-04-15,70.599998,71.582497,70.157501,71.107498,70.440895,131154400
2020-04-16,71.845001,72.050003,70.587502,71.672501,71.000603,157125200
2020-04-17,71.172501,71.737503,69.214996,70.699997,70.037216,215250000
2020-04-20,69.487503,70.419998,69.212502,69.232498,68.583473,130015200
2020-04-21,69.070000,69.312500,66.357498,67.092499,66.463539,180991600
2020-04-22,68.402496,69.474998,68.050003,69.025002,68.377922,116862400
2020-04-23,68.967499,70.437500,68.717499,68.757500,68.112923,124814400
2020-04-24,69.300003,70.752502,69.250000,70.742500,70.079315,126161200
2020-04-27,70.449997,71.135002,69.987503,70.792503,70.128853,117087600
2020-04-28,71.269997,71.457497,69.550003,69.644997,68.992119,112004800
2020-04-29,71.182503,72.417503,70.972504,71.932503,71.258163,137280800
2020-04-30,72.489998,73.632500,72.087502,73.449997,72.761436,183064000
2020-05-01,71.562500,74.750000,71.462502,72.267502,71.590034,240616800
2020-05-04,72.292503,73.422501,71.580002,73.290001,72.602936,133568000
2020-05-05,73.764999,75.250000,73.614998,74.389999,73.692627,147751200
2020-05-06,75.114998,75.809998,74.717499,75.157501,74.452927,142333600
2020-05-07,75.805000,76.292503,75.492500,75.934998,75.223137,115215200
2020-05-08,76.410004,77.587502,76.072502,77.532501,77.013580,133838400
2020-05-11,77.025002,79.262497,76.809998,78.752502,78.225410,145946400
2020-05-12,79.457497,79.922501,77.727501,77.852501,77.331436,162301200
2020-05-13,78.037498,78.987503,75.802498,76.912498,76.397720,200622400
2020-05-14,76.127502,77.447502,75.382500,77.385002,76.867065,158929200
2020-05-15,75.087502,76.974998,75.052498,76.927498,76.412621,166348400
2020-05-18,78.292503,79.125000,77.580002,78.739998,78.212997,135178400
2020-05-19,78.757500,79.629997,78.252502,78.285004,77.761040,101729600
2020-05-20,79.169998,79.879997,79.129997,79.807503,79.273354,111504800
2020-05-21,79.665001,80.222504,78.967499,79.212502,78.682327,102688800
2020-05-22,78.942497,79.807503,78.837502,79.722504,79.188927,81803200
2020-05-26,80.875000,81.059998,79.125000,79.182503,78.652542,125522000
2020-05-27,79.035004,79.677498,78.272499,79.527496,78.995224,112945200
2020-05-28,79.192497,80.860001,78.907501,79.562500,79.029984,133560800
2020-05-29,79.812500,80.287498,79.117500,79.485001,78.953018,153532400
2020-06-01,79.437500,80.587502,79.302498,80.462502,79.923965,80791200
2020-06-02,80.187500,80.860001,79.732498,80.834999,80.293968,87642800
2020-06-03,81.165001,81.550003,80.574997,81.279999,80.735992,104491200
2020-06-04,81.097504,81.404999,80.195000,80.580002,80.040680,87560400
2020-06-05,80.837502,82.937500,80.807503,82.875000,82.320328,137250400
2020-06-08,82.562500,83.400002,81.830002,83.364998,82.807037,95654400
2020-06-09,83.035004,86.402496,83.002502,85.997498,85.421921,147712400
2020-06-10,86.974998,88.692497,86.522499,88.209999,87.619614,166651600
2020-06-11,87.327499,87.764999,83.870003,83.974998,83.412964,201662400
2020-06-12,86.180000,86.949997,83.555000,84.699997,84.133095,200146000
2020-06-15,83.312500,86.419998,83.144997,85.747498,85.173584,138808800
2020-06-16,87.864998,88.300003,86.180000,88.019997,87.430885,165428800
2020-06-17,88.787498,88.849998,87.772499,87.897499,87.309204,114406400
2020-06-18,87.852501,88.362503,87.305000,87.932503,87.343979,96820400
2020-06-19,88.660004,89.139999,86.287498,87.430000,86.844833,264476000
2020-06-22,87.834999,89.864998,87.787498,89.717499,89.117027,135445200
2020-06-23,91.000000,93.095001,90.567497,91.632500,91.019203,212155600
2020-06-24,91.250000,92.197502,89.629997,90.014999,89.412537,192623200
2020-06-25,90.175003,91.250000,89.392502,91.209999,90.599533,137522400
2020-06-26,91.102501,91.330002,88.254997,88.407501,87.815788,205256800
2020-06-29,88.312500,90.542503,87.820000,90.445000,89.839653,130646000
2020-06-30,90.019997,91.495003,90.000000,91.199997,90.589600,140223200
2020-07-01,91.279999,91.839996,90.977501,91.027496,90.418251,110737200
2020-07-02,91.962502,92.617500,90.910004,91.027496,90.418251,114041600
2020-07-06,92.500000,93.945000,92.467499,93.462502,92.836960,118655600
2020-07-07,93.852501,94.654999,93.057503,93.172501,92.548889,112424400
2020-07-08,94.180000,95.375000,94.089996,95.342499,94.704369,117092000
2020-07-09,96.262497,96.317497,94.672501,95.752502,95.111641,125642800
2020-07-10,95.334999,95.980003,94.705002,95.919998,95.278015,90257200
2020-07-13,97.264999,99.955002,95.257500,95.477501,94.838470,191649200
2020-07-14,94.839996,97.254997,93.877502,97.057503,96.407898,170989200
2020-07-15,98.989998,99.247498,96.489998,97.724998,97.070930,153198000
2020-07-16,96.562500,97.404999,95.904999,96.522499,95.876472,110577600
2020-07-17,96.987503,97.147499,95.839996,96.327499,95.682777,92186800
2020-07-20,96.417503,98.500000,96.062500,98.357498,97.699188,90318000
2020-07-21,99.172501,99.250000,96.742500,97.000000,96.350784,103433200
2020-07-22,96.692497,97.974998,96.602501,97.272499,96.621452,89001600
2020-07-23,96.997498,97.077499,92.010002,92.845001,92.223587,197004400
2020-07-24,90.987503,92.970001,89.144997,92.614998,91.995125,185438800
2020-07-27,93.709999,94.904999,93.480003,94.809998,94.175430,121214000
2020-07-28,94.367500,94.550003,93.247498,93.252502,92.628365,103625600
2020-07-29,93.750000,95.230003,93.712502,95.040001,94.403893,90329200
2020-07-30,94.187500,96.297501,93.767502,96.190002,95.546204,158130000
2020-07-31,102.885002,106.415001,100.824997,106.260002,105.548805,374336800
2020-08-03,108.199997,111.637497,107.892502,108.937500,108.208389,308151200
2020-08-04,109.132500,110.790001,108.387497,109.665001,108.931015,173071600
2020-08-05,109.377502,110.392502,108.897499,110.062500,109.325851,121776800
2020-08-06,110.404999,114.412498,109.797501,113.902496,113.140152,202428800
2020-08-07,113.205002,113.675003,110.292503,111.112503,110.567833,198045600
2020-08-10,112.599998,113.775002,110.000000,112.727501,112.174911,212403600
2020-08-11,111.970001,112.482498,109.107498,109.375000,108.838837,187902400
2020-08-12,110.497498,113.275002,110.297501,113.010002,112.456024,165598000
2020-08-13,114.430000,116.042503,113.927498,115.010002,114.446213,210082000
2020-08-14,114.830002,115.000000,113.044998,114.907501,114.344223,165565200
2020-08-17,116.062500,116.087502,113.962502,114.607498,114.045685,119561600
2020-08-18,114.352501,116.000000,114.007500,115.562500,114.996010,105633600
2020-08-19,115.982498,117.162498,115.610001,115.707497,115.140297,145538000
2020-08-20,115.750000,118.392502,115.732498,118.275002,117.695213,126907200
2020-08-21,119.262497,124.867500,119.250000,124.370003,123.760338,338054800
2020-08-24,128.697495,128.785004,123.937500,125.857498,125.240540,345937600
2020-08-25,124.697502,125.180000,123.052498,124.824997,124.213104,211495600
2020-08-26,126.180000,126.992500,125.082497,126.522499,125.902283,163022400
2020-08-27,127.142502,127.485001,123.832497,125.010002,124.397202,155552400
2020-08-28,126.012497,126.442497,124.577499,124.807503,124.195694,187630000
2020-08-31,127.580002,131.000000,126.000000,129.039993,128.407440,225702700
2020-09-01,132.759995,134.800003,130.529999,134.179993,133.522247,151948100
2020-09-02,137.589996,137.979996,127.000000,131.399994,130.755875,200119000
2020-09-03,126.910004,128.839996,120.500000,120.879997,120.287437,257599600
2020-09-04,120.070000,123.699997,110.889999,120.959999,120.367050,332607200
2020-09-08,113.949997,118.989998,112.680000,112.820000,112.266953,231366600
2020-09-09,117.260002,119.139999,115.260002,117.320000,116.744888,176940500
2020-09-10,120.360001,120.500000,112.500000,113.489998,112.933670,182274400
2020-09-11,114.570000,115.230003,110.000000,112.000000,111.450974,180860300
2020-09-14,114.720001,115.930000,112.800003,115.360001,114.794502,140150100
2020-09-15,118.330002,118.830002,113.610001,115.540001,114.973625,184642000
2020-09-16,115.230003,116.000000,112.040001,112.129997,111.580330,154679000
2020-09-17,109.720001,112.199997,108.709999,110.339996,109.799110,178011000
2020-09-18,110.400002,110.879997,106.089996,106.839996,106.316261,287104900
2020-09-21,104.540001,110.190002,103.099998,110.080002,109.540382,195713800
2020-09-22,112.680000,112.860001,109.160004,111.809998,111.261894,183055400
2020-09-23,111.620003,112.110001,106.769997,107.120003,106.594902,150718700
2020-09-24,105.169998,110.250000,105.000000,108.220001,107.689507,167743300
2020-09-25,108.430000,112.440002,107.669998,112.279999,111.729591,149981400
2020-09-28,115.010002,115.320000,112.779999,114.959999,114.396454,137672400
2020-09-29,114.550003,115.309998,113.570000,114.089996,113.530724,99382200
2020-09-30,113.790001,117.260002,113.620003,115.809998,115.242294,142675200
2020-10-01,117.639999,117.720001,115.830002,116.790001,116.217491,116120400
2020-10-02,112.889999,115.370003,112.220001,113.019997,112.465973,144712000
2020-10-05,113.910004,116.650002,113.550003,116.500000,115.928909,106243800
2020-10-06,115.699997,116.120003,112.250000,113.160004,112.605286,161498200
2020-10-07,114.620003,115.550003,114.129997,115.080002,114.515877,96849000
2020-10-08,116.250000,116.400002,114.589996,114.970001,114.406410,83477200
2020-10-09,115.279999,117.000000,114.919998,116.970001,116.396606,100506900
2020-10-12,120.059998,125.180000,119.279999,124.400002,123.790192,240226800
2020-10-13,125.269997,125.389999,119.650002,121.099998,120.506355,262330500
2020-10-14,121.000000,123.029999,119.620003,121.190002,120.595924,150712000
2020-10-15,118.720001,121.199997,118.150002,120.709999,120.118271,112559200
2020-10-16,121.279999,121.550003,118.809998,119.019997,118.436554,115393800
2020-10-19,119.959999,120.419998,115.660004,115.980003,115.411461,120639300
2020-10-20,116.199997,118.980003,115.629997,117.510002,116.933968,124423700
2020-10-21,116.669998,118.709999,116.449997,116.870003,116.297104,89946000
2020-10-22,117.449997,118.040001,114.589996,115.750000,115.182587,101988000
2020-10-23,116.389999,116.550003,114.279999,115.040001,114.476074,82572600
2020-10-26,114.010002,116.550003,112.879997,115.050003,114.486023,111850700
2020-10-27,115.489998,117.279999,114.540001,116.599998,116.028427,92276800
2020-10-28,115.050003,115.430000,111.099998,111.199997,110.654892,143937800
2020-10-29,112.370003,116.930000,112.199997,115.320000,114.754700,146129200
2020-10-30,111.059998,111.989998,107.720001,108.860001,108.326363,190272600
2020-11-02,109.110001,110.680000,107.320000,108.769997,108.236809,122866900
2020-11-03,109.660004,111.489998,108.730003,110.440002,109.898621,107624400
2020-11-04,114.139999,115.589996,112.349998,114.949997,114.386513,138235500
2020-11-05,117.949997,119.620003,116.870003,119.029999,118.446510,126387100
2020-11-06,118.320000,119.199997,116.129997,118.690002,118.311951,114457900
2020-11-09,120.500000,121.989998,116.050003,116.320000,115.949493,154515300
2020-11-10,115.550003,117.589996,114.129997,115.970001,115.600609,138023400
2020-11-11,117.190002,119.629997,116.440002,119.489998,119.109390,112295000
2020-11-12,119.620003,120.529999,118.570000,119.209999,118.830284,103162300
2020-11-13,119.440002,119.669998,117.870003,119.260002,118.880127,81581900
2020-11-16,118.919998,120.989998,118.150002,120.300003,119.916817,91183000
2020-11-17,119.550003,120.669998,118.959999,119.389999,119.009712,74271000
2020-11-18,118.610001,119.820000,118.000000,118.029999,117.654045,76322100
2020-11-19,117.589996,119.059998,116.809998,118.639999,118.262108,74113000
2020-11-20,118.639999,118.769997,117.290001,117.339996,116.966240,73604300
2020-11-23,117.180000,117.620003,113.750000,113.849998,113.487358,127959300
2020-11-24,113.910004,115.849998,112.589996,115.169998,114.803154,113874200
2020-11-25,115.550003,116.750000,115.169998,116.029999,115.660416,76499200
2020-11-27,116.570000,117.489998,116.220001,116.589996,116.218628,46691300
2020-11-30,116.970001,120.970001,116.809998,119.050003,118.670799,169410200
2020-12-01,121.010002,123.470001,120.010002,122.720001,122.329109,127728200
2020-12-02,122.019997,123.370003,120.889999,123.080002,122.687958,89004200
2020-12-03,123.519997,123.779999,122.209999,122.940002,122.548409,78967600
2020-12-04,122.599998,122.860001,121.519997,122.250000,121.860611,78260400
2020-12-07,122.309998,124.570000,122.250000,123.750000,123.355827,86712000
2020-12-08,124.370003,124.980003,123.089996,124.379997,123.983818,82225500
2020-12-09,124.529999,125.949997,121.000000,121.779999,121.392097,115089200
2020-12-10,120.500000,123.870003,120.150002,123.239998,122.847450,81312200
2020-12-11,122.430000,122.760002,120.550003,122.410004,122.020096,86939800
2020-12-14,122.599998,123.349998,121.540001,121.779999,121.392097,79184500
2020-12-15,124.339996,127.900002,124.129997,127.879997,127.472664,157243700
2020-12-16,127.410004,128.369995,126.559998,127.809998,127.402893,98208600
2020-12-17,128.899994,129.580002,128.039993,128.699997,128.290054,94359800
2020-12-18,128.960007,129.100006,126.120003,126.660004,126.256561,192541500
2020-12-21,125.019997,128.309998,123.449997,128.229996,127.821548,121251600
2020-12-22,131.610001,134.410004,129.649994,131.880005,131.459930,168904800
2020-12-23,132.160004,132.429993,130.779999,130.960007,130.542862,88223700
2020-12-24,131.320007,133.460007,131.100006,131.970001,131.549637,54930100
2020-12-28,133.990005,137.339996,133.509995,136.690002,136.254608,124486200
2020-12-29,138.050003,138.789993,134.339996,134.869995,134.440399,121047300
2020-12-30,135.580002,135.990005,133.399994,133.720001,133.294067,96452100
2020-12-31,134.080002,134.740005,131.720001,132.690002,132.267349,99116600
